,x,y,z,region,septum,mitral_valve
33219,87,82,38,heart_atrium_right,0,0
33220,87,83,11,heart_atrium_right,0,0
33221,87,83,38,heart_atrium_right,0,0
33222,87,84,11,heart_atrium_right,0,0
33223,87,84,39,heart_atrium_right,0,0
33224,87,85,11,heart_atrium_right,0,0
33225,87,85,40,heart_atrium_right,0,0
33226,87,86,11,heart_atrium_right,0,0
33227,87,86,40,heart_atrium_right,0,0
33228,87,87,11,heart_atrium_right,0,0
33229,87,87,41,heart_atrium_right,0,0
33230,87,88,11,heart_atrium_right,0,0
33231,87,88,41,heart_atrium_right,0,0
33232,87,89,11,heart_atrium_right,0,0
33233,87,89,42,heart_atrium_right,0,0
33234,87,90,11,heart_atrium_right,0,0
33235,87,90,42,heart_atrium_right,0,0
33236,87,91,11,heart_atrium_right,0,0
33237,87,91,42,heart_atrium_right,0,0
33238,87,92,11,heart_atrium_right,0,0
33239,87,92,43,heart_atrium_right,0,0
33240,87,93,11,heart_atrium_right,0,0
33241,87,93,43,heart_atrium_right,0,0
33242,87,94,11,heart_atrium_right,0,0
33243,87,94,44,heart_atrium_right,0,0
33244,87,95,11,heart_atrium_right,0,0
33245,87,95,44,heart_atrium_right,0,0
33246,87,96,11,heart_atrium_right,0,0
33247,87,96,44,heart_atrium_right,0,0
33248,87,97,11,heart_atrium_right,0,0
33249,87,97,45,heart_atrium_right,0,0
33250,87,98,11,heart_atrium_right,0,0
33251,87,98,45,heart_atrium_right,0,0
33252,87,99,11,heart_atrium_right,0,0
33253,87,99,45,heart_atrium_right,0,0
33254,87,100,11,heart_atrium_right,0,0
33255,87,100,45,heart_atrium_right,0,0
33256,87,101,11,heart_atrium_right,0,0
33257,87,101,45,heart_atrium_right,0,0
33258,87,102,11,heart_atrium_right,0,0
33259,87,102,45,heart_atrium_right,0,0
33260,87,103,12,heart_atrium_right,0,0
33261,87,103,45,heart_atrium_right,0,0
33262,87,104,12,heart_atrium_right,0,0
33263,87,104,45,heart_atrium_right,0,0
33264,87,105,12,heart_atrium_right,0,0
33265,87,105,45,heart_atrium_right,0,0
33266,87,106,12,heart_atrium_right,0,0
33267,87,106,44,heart_atrium_right,0,0
33268,87,107,13,heart_atrium_right,0,0
33269,87,107,43,heart_atrium_right,0,0
33270,87,108,13,heart_atrium_right,0,0
33271,87,108,42,heart_atrium_right,0,0
33272,87,109,14,heart_atrium_right,0,0
33273,87,109,15,heart_atrium_right,0,0
33274,87,109,16,heart_atrium_right,0,0
33275,87,109,40,heart_atrium_right,0,0
33276,87,109,41,heart_atrium_right,0,0
33277,87,110,15,heart_atrium_right,0,0
33278,87,110,16,heart_atrium_right,0,0
33279,87,110,17,heart_atrium_right,0,0
33280,87,110,18,heart_atrium_right,0,0
33281,87,110,19,heart_atrium_right,0,0
33282,87,110,20,heart_atrium_right,0,0
33283,87,110,21,heart_atrium_right,0,0
33284,87,110,22,heart_atrium_right,0,0
33285,87,110,23,heart_atrium_right,0,0
33286,87,110,24,heart_atrium_right,0,0
33287,87,110,25,heart_atrium_right,0,0
33288,87,110,26,heart_atrium_right,0,0
33289,87,110,27,heart_atrium_right,0,0
33290,87,110,28,heart_atrium_right,0,0
33291,87,110,29,heart_atrium_right,0,0
33292,87,110,30,heart_atrium_right,0,0
33293,87,110,31,heart_atrium_right,0,0
33294,87,110,32,heart_atrium_right,0,0
33295,87,110,33,heart_atrium_right,0,0
33296,87,110,34,heart_atrium_right,0,0
33297,87,110,35,heart_atrium_right,0,0
33298,87,110,39,heart_atrium_right,0,0
33299,87,111,18,heart_atrium_right,0,0
33300,87,111,19,heart_atrium_right,0,0
33301,87,111,20,heart_atrium_right,0,0
33302,87,111,21,heart_atrium_right,0,0
33303,87,111,22,heart_atrium_right,0,0
33304,87,111,23,heart_atrium_right,0,0
33305,87,111,24,heart_atrium_right,0,0
33306,87,111,25,heart_atrium_right,0,0
33307,87,111,26,heart_atrium_right,0,0
33308,87,111,27,heart_atrium_right,0,0
33309,87,111,28,heart_atrium_right,0,0
33310,87,111,29,heart_atrium_right,0,0
33311,87,111,30,heart_atrium_right,0,0
33312,87,111,31,heart_atrium_right,0,0
33313,87,111,32,heart_atrium_right,0,0
33314,87,111,33,heart_atrium_right,0,0
33315,87,111,34,heart_atrium_right,0,0
33316,87,111,35,heart_atrium_right,0,0
33317,87,111,36,heart_atrium_right,0,0
33318,87,111,37,heart_atrium_right,0,0
33319,87,111,38,heart_atrium_right,0,0
33320,87,112,35,heart_atrium_right,0,0
33321,87,112,36,heart_atrium_right,0,0
33322,88,75,15,heart_atrium_right,0,0
33323,88,75,16,heart_atrium_right,0,0
33324,88,75,17,heart_atrium_right,0,0
33325,88,75,18,heart_atrium_right,0,0
33326,88,75,19,heart_atrium_right,0,0
33327,88,75,20,heart_atrium_right,0,0
33328,88,75,21,heart_atrium_right,0,0
33329,88,75,22,heart_atrium_right,0,0
33330,88,75,23,heart_atrium_right,0,0
33331,88,76,14,heart_atrium_right,0,0
33332,88,76,24,heart_atrium_right,0,0
33333,88,76,25,heart_atrium_right,0,0
33334,88,76,26,heart_atrium_right,0,0
33335,88,76,27,heart_atrium_right,0,0
33336,88,77,13,heart_atrium_right,0,0
33337,88,77,28,heart_atrium_right,0,0
33338,88,77,29,heart_atrium_right,0,0
33339,88,77,30,heart_atrium_right,0,0
33340,88,77,31,heart_atrium_right,0,0
33341,88,78,13,heart_atrium_right,0,0
33342,88,78,32,heart_atrium_right,0,0
33343,88,78,33,heart_atrium_right,0,0
33344,88,79,12,heart_atrium_right,0,0
33345,88,79,34,heart_atrium_right,0,0
33346,88,79,35,heart_atrium_right,0,0
33347,88,80,12,heart_atrium_right,0,0
33348,88,80,36,heart_atrium_right,0,0
33349,88,81,11,heart_atrium_right,0,0
33350,88,81,37,heart_atrium_right,0,0
33351,88,82,11,heart_atrium_right,0,0
33352,88,82,38,heart_atrium_right,0,0
33353,88,83,11,heart_atrium_right,0,0
33354,88,83,39,heart_atrium_right,0,0
33355,88,84,11,heart_atrium_right,0,0
33356,88,84,40,heart_atrium_right,0,0
33357,88,85,11,heart_atrium_right,0,0
33358,88,85,40,heart_atrium_right,0,0
33359,88,86,11,heart_atrium_right,0,0
33360,88,86,41,heart_atrium_right,0,0
33361,88,87,11,heart_atrium_right,0,0
33362,88,87,42,heart_atrium_right,0,0
33363,88,88,11,heart_atrium_right,0,0
33364,88,88,42,heart_atrium_right,0,0
33365,88,89,11,heart_atrium_right,0,0
33366,88,89,43,heart_atrium_right,0,0
33367,88,90,11,heart_atrium_right,0,0
33368,88,90,43,heart_atrium_right,0,0
33369,88,91,11,heart_atrium_right,0,0
33370,88,91,43,heart_atrium_right,0,0
33371,88,92,11,heart_atrium_right,0,0
33372,88,92,44,heart_atrium_right,0,0
33373,88,93,11,heart_atrium_right,0,0
33374,88,93,44,heart_atrium_right,0,0
33375,88,94,11,heart_atrium_right,0,0
33376,88,94,45,heart_atrium_right,0,0
33377,88,95,11,heart_atrium_right,0,0
33378,88,95,45,heart_atrium_right,0,0
33379,88,96,10,heart_atrium_right,0,0
33380,88,96,45,heart_atrium_right,0,0
33381,88,97,10,heart_atrium_right,0,0
33382,88,97,46,heart_atrium_right,0,0
33383,88,98,10,heart_atrium_right,0,0
33384,88,98,46,heart_atrium_right,0,0
33385,88,99,10,heart_atrium_right,0,0
33386,88,99,46,heart_atrium_right,0,0
33387,88,100,10,heart_atrium_right,0,0
33388,88,100,46,heart_atrium_right,0,0
33389,88,100,47,heart_atrium_right,0,0
33390,88,101,11,heart_atrium_right,0,0
33391,88,101,46,heart_atrium_right,0,0
33392,88,101,47,heart_atrium_right,0,0
33393,88,102,11,heart_atrium_right,0,0
33394,88,102,46,heart_atrium_right,0,0
33395,88,102,47,heart_atrium_right,0,0
33396,88,103,11,heart_atrium_right,0,0
33397,88,103,46,heart_atrium_right,0,0
33398,88,103,47,heart_atrium_right,0,0
33399,88,104,11,heart_atrium_right,0,0
33400,88,104,46,heart_atrium_right,0,0
33401,88,105,12,heart_atrium_right,0,0
33402,88,105,46,heart_atrium_right,0,0
33403,88,106,12,heart_atrium_right,0,0
33404,88,106,45,heart_atrium_right,0,0
33405,88,107,12,heart_atrium_right,0,0
33406,88,107,44,heart_atrium_right,0,0
33407,88,108,13,heart_atrium_right,0,0
33408,88,108,43,heart_atrium_right,0,0
33409,88,109,13,heart_atrium_right,0,0
33410,88,109,42,heart_atrium_right,0,0
33411,88,110,14,heart_atrium_right,0,0
33412,88,110,15,heart_atrium_right,0,0
33413,88,110,40,heart_atrium_right,0,0
33414,88,110,41,heart_atrium_right,0,0
33415,88,111,16,heart_atrium_right,0,0
33416,88,111,17,heart_atrium_right,0,0
33417,88,111,38,heart_atrium_right,0,0
33418,88,111,39,heart_atrium_right,0,0
33419,88,112,17,heart_atrium_right,0,0
33420,88,112,18,heart_atrium_right,0,0
33421,88,112,19,heart_atrium_right,0,0
33422,88,112,20,heart_atrium_right,0,0
33423,88,112,21,heart_atrium_right,0,0
33424,88,112,22,heart_atrium_right,0,0
33425,88,112,23,heart_atrium_right,0,0
33426,88,112,24,heart_atrium_right,0,0
33427,88,112,25,heart_atrium_right,0,0
33428,88,112,26,heart_atrium_right,0,0
33429,88,112,27,heart_atrium_right,0,0
33430,88,112,28,heart_atrium_right,0,0
33431,88,112,29,heart_atrium_right,0,0
33432,88,112,30,heart_atrium_right,0,0
33433,88,112,31,heart_atrium_right,0,0
33434,88,112,32,heart_atrium_right,0,0
33435,88,112,33,heart_atrium_right,0,0
33436,88,112,34,heart_atrium_right,0,0
33437,88,112,35,heart_atrium_right,0,0
33438,88,112,36,heart_atrium_right,0,0
33439,88,112,37,heart_atrium_right,0,0
33440,88,113,20,heart_atrium_right,0,0
33441,88,113,21,heart_atrium_right,0,0
33442,88,113,22,heart_atrium_right,0,0
33443,88,113,23,heart_atrium_right,0,0
33444,88,113,24,heart_atrium_right,0,0
33445,88,113,25,heart_atrium_right,0,0
33446,88,113,26,heart_atrium_right,0,0
33447,88,113,27,heart_atrium_right,0,0
33448,88,113,28,heart_atrium_right,0,0
33449,88,113,29,heart_atrium_right,0,0
33450,88,113,30,heart_atrium_right,0,0
33451,88,113,31,heart_atrium_right,0,0
33452,88,113,32,heart_atrium_right,0,0
33453,88,113,33,heart_atrium_right,0,0
33454,88,113,34,heart_atrium_right,0,0
33455,88,114,29,heart_atrium_right,0,0
33456,88,114,30,heart_atrium_right,0,0
33457,88,114,31,heart_atrium_right,0,0
33458,89,75,16,heart_atrium_right,0,0
33459,89,75,17,heart_atrium_right,0,0
33460,89,75,18,heart_atrium_right,0,0
33461,89,75,19,heart_atrium_right,0,0
33462,89,75,20,heart_atrium_right,0,0
33463,89,75,21,heart_atrium_right,0,0
33464,89,75,22,heart_atrium_right,0,0
33465,89,76,14,heart_atrium_right,0,0
33466,89,76,15,heart_atrium_right,0,0
33467,89,76,23,heart_atrium_right,0,0
33468,89,76,24,heart_atrium_right,0,0
33469,89,76,25,heart_atrium_right,0,0
33470,89,76,26,heart_atrium_right,0,0
33471,89,76,27,heart_atrium_right,0,0
33472,89,77,13,heart_atrium_right,0,0
33473,89,77,28,heart_atrium_right,0,0
33474,89,77,29,heart_atrium_right,0,0
33475,89,77,30,heart_atrium_right,0,0
33476,89,77,31,heart_atrium_right,0,0
33477,89,77,32,heart_atrium_right,0,0
33478,89,78,13,heart_atrium_right,0,0
33479,89,78,33,heart_atrium_right,0,0
33480,89,78,34,heart_atrium_right,0,0
33481,89,79,12,heart_atrium_right,0,0
33482,89,79,35,heart_atrium_right,0,0
33483,89,79,36,heart_atrium_right,0,0
33484,89,80,12,heart_atrium_right,0,0
33485,89,80,37,heart_atrium_right,0,0
33486,89,81,12,heart_atrium_right,0,0
33487,89,81,38,heart_atrium_right,0,0
33488,89,82,11,heart_atrium_right,0,0
33489,89,82,39,heart_atrium_right,0,0
33490,89,83,11,heart_atrium_right,0,0
33491,89,83,40,heart_atrium_right,0,0
33492,89,84,11,heart_atrium_right,0,0
33493,89,84,41,heart_atrium_right,0,0
33494,89,85,11,heart_atrium_right,0,0
33495,89,85,41,heart_atrium_right,0,0
33496,89,86,11,heart_atrium_right,0,0
33497,89,86,42,heart_atrium_right,0,0
33498,89,87,11,heart_atrium_right,0,0
33499,89,87,43,heart_atrium_right,0,0
33500,89,88,11,heart_atrium_right,0,0
33501,89,88,43,heart_atrium_right,0,0
33502,89,89,11,heart_atrium_right,0,0
33503,89,89,44,heart_atrium_right,0,0
33504,89,90,11,heart_atrium_right,0,0
33505,89,90,44,heart_atrium_right,0,0
33506,89,91,11,heart_atrium_right,0,0
33507,89,91,44,heart_atrium_right,0,0
33508,89,91,45,heart_atrium_right,0,0
33509,89,92,11,heart_atrium_right,0,0
33510,89,92,45,heart_atrium_right,0,0
33511,89,93,11,heart_atrium_right,0,0
33512,89,93,45,heart_atrium_right,0,0
33513,89,93,46,heart_atrium_right,0,0
33514,89,94,10,heart_atrium_right,0,0
33515,89,94,46,heart_atrium_right,0,0
33516,89,95,10,heart_atrium_right,0,0
33517,89,95,46,heart_atrium_right,0,0
33518,89,96,10,heart_atrium_right,0,0
33519,89,96,46,heart_atrium_right,0,0
33520,89,96,47,heart_atrium_right,0,0
33521,89,97,10,heart_atrium_right,0,0
33522,89,97,47,heart_atrium_right,0,0
33523,89,98,10,heart_atrium_right,0,0
33524,89,98,47,heart_atrium_right,0,0
33525,89,99,10,heart_atrium_right,0,0
33526,89,99,47,heart_atrium_right,0,0
33527,89,99,48,heart_atrium_right,0,0
33528,89,100,10,heart_atrium_right,0,0
33529,89,100,48,heart_atrium_right,0,0
33530,89,101,10,heart_atrium_right,0,0
33531,89,101,48,heart_atrium_right,0,0
33532,89,102,10,heart_atrium_right,0,0
33533,89,102,48,heart_atrium_right,0,0
33534,89,103,11,heart_atrium_right,0,0
33535,89,103,48,heart_atrium_right,0,0
33536,89,104,11,heart_atrium_right,0,0
33537,89,104,47,heart_atrium_right,0,0
33538,89,104,48,heart_atrium_right,0,0
33539,89,105,11,heart_atrium_right,0,0
33540,89,105,47,heart_atrium_right,0,0
33541,89,105,48,heart_atrium_right,0,0
33542,89,106,11,heart_atrium_right,0,0
33543,89,106,46,heart_atrium_right,0,0
33544,89,106,47,heart_atrium_right,0,0
33545,89,107,12,heart_atrium_right,0,0
33546,89,107,45,heart_atrium_right,0,0
33547,89,107,46,heart_atrium_right,0,0
33548,89,108,12,heart_atrium_right,0,0
33549,89,108,44,heart_atrium_right,0,0
33550,89,108,45,heart_atrium_right,0,0
33551,89,109,13,heart_atrium_right,0,0
33552,89,109,43,heart_atrium_right,0,0
33553,89,109,44,heart_atrium_right,0,0
33554,89,110,14,heart_atrium_right,0,0
33555,89,110,41,heart_atrium_right,0,0
33556,89,110,42,heart_atrium_right,0,0
33557,89,111,15,heart_atrium_right,0,0
33558,89,111,39,heart_atrium_right,0,0
33559,89,111,40,heart_atrium_right,0,0
33560,89,112,16,heart_atrium_right,0,0
33561,89,112,17,heart_atrium_right,0,0
33562,89,112,37,heart_atrium_right,0,0
33563,89,112,38,heart_atrium_right,0,0
33564,89,113,18,heart_atrium_right,0,0
33565,89,113,19,heart_atrium_right,0,0
33566,89,113,20,heart_atrium_right,0,0
33567,89,113,33,heart_atrium_right,0,0
33568,89,113,34,heart_atrium_right,0,0
33569,89,113,35,heart_atrium_right,0,0
33570,89,113,36,heart_atrium_right,0,0
33571,89,114,21,heart_atrium_right,0,0
33572,89,114,22,heart_atrium_right,0,0
33573,89,114,23,heart_atrium_right,0,0
33574,89,114,24,heart_atrium_right,0,0
33575,89,114,25,heart_atrium_right,0,0
33576,89,114,26,heart_atrium_right,0,0
33577,89,114,27,heart_atrium_right,0,0
33578,89,114,28,heart_atrium_right,0,0
33579,89,114,29,heart_atrium_right,0,0
33580,89,114,30,heart_atrium_right,0,0
33581,89,114,31,heart_atrium_right,0,0
33582,89,114,32,heart_atrium_right,0,0
33583,90,75,18,heart_atrium_right,0,0
33584,90,75,19,heart_atrium_right,0,0
33585,90,75,20,heart_atrium_right,0,0
33586,90,75,21,heart_atrium_right,0,0
33587,90,76,15,heart_atrium_right,0,0
33588,90,76,16,heart_atrium_right,0,0
33589,90,76,17,heart_atrium_right,0,0
33590,90,76,22,heart_atrium_right,0,0
33591,90,76,23,heart_atrium_right,0,0
33592,90,76,24,heart_atrium_right,0,0
33593,90,76,25,heart_atrium_right,0,0
33594,90,76,26,heart_atrium_right,0,0
33595,90,76,27,heart_atrium_right,0,0
33596,90,76,28,heart_atrium_right,0,0
33597,90,76,29,heart_atrium_right,0,0
33598,90,76,30,heart_atrium_right,0,0
33599,90,77,14,heart_atrium_right,0,0
33600,90,77,31,heart_atrium_right,0,0
33601,90,77,32,heart_atrium_right,0,0
33602,90,77,33,heart_atrium_right,0,0
33603,90,78,13,heart_atrium_right,0,0
33604,90,78,34,heart_atrium_right,0,0
33605,90,78,35,heart_atrium_right,0,0
33606,90,79,12,heart_atrium_right,0,0
33607,90,79,36,heart_atrium_right,0,0
33608,90,79,37,heart_atrium_right,0,0
33609,90,80,12,heart_atrium_right,0,0
33610,90,80,38,heart_atrium_right,0,0
33611,90,81,12,heart_atrium_right,0,0
33612,90,81,39,heart_atrium_right,0,0
33613,90,82,11,heart_atrium_right,0,0
33614,90,82,40,heart_atrium_right,0,0
33615,90,83,11,heart_atrium_right,0,0
33616,90,83,41,heart_atrium_right,0,0
33617,90,84,11,heart_atrium_right,0,0
33618,90,84,42,heart_atrium_right,0,0
33619,90,85,11,heart_atrium_right,0,0
33620,90,85,42,heart_atrium_right,0,0
33621,90,85,43,heart_atrium_right,0,0
33622,90,86,11,heart_atrium_right,0,0
33623,90,86,43,heart_atrium_right,0,0
33624,90,86,44,heart_atrium_right,0,0
33625,90,87,11,heart_atrium_right,0,0
33626,90,87,44,heart_atrium_right,0,0
33627,90,87,45,heart_atrium_right,0,0
33628,90,88,11,heart_atrium_right,0,0
33629,90,88,44,heart_atrium_right,0,0
33630,90,88,45,heart_atrium_right,0,0
33631,90,89,11,heart_atrium_right,0,0
33632,90,89,45,heart_atrium_right,0,0
33633,90,89,46,heart_atrium_right,0,0
33634,90,90,11,heart_atrium_right,0,0
33635,90,90,45,heart_atrium_right,0,0
33636,90,90,46,heart_atrium_right,0,0
33637,90,91,11,heart_atrium_right,0,0
33638,90,91,46,heart_atrium_right,0,0
33639,90,92,11,heart_atrium_right,0,0
33640,90,92,46,heart_atrium_right,0,0
33641,90,92,47,heart_atrium_right,0,0
33642,90,93,11,heart_atrium_right,0,0
33643,90,93,47,heart_atrium_right,0,0
33644,90,94,10,heart_atrium_right,0,0
33645,90,94,47,heart_atrium_right,0,0
33646,90,95,10,heart_atrium_right,0,0
33647,90,95,47,heart_atrium_right,0,0
33648,90,95,48,heart_atrium_right,0,0
33649,90,96,10,heart_atrium_right,0,0
33650,90,96,48,heart_atrium_right,0,0
33651,90,97,10,heart_atrium_right,0,0
33652,90,97,48,heart_atrium_right,0,0
33653,90,97,49,heart_atrium_right,0,0
33654,90,98,9,heart_atrium_right,0,0
33655,90,98,48,heart_atrium_right,0,0
33656,90,98,49,heart_atrium_right,0,0
33657,90,99,9,heart_atrium_right,0,0
33658,90,99,49,heart_atrium_right,0,0
33659,90,100,9,heart_atrium_right,0,0
33660,90,100,49,heart_atrium_right,0,0
33661,90,100,50,heart_atrium_right,0,0
33662,90,101,10,heart_atrium_right,0,0
33663,90,101,49,heart_atrium_right,0,0
33664,90,101,50,heart_atrium_right,0,0
33665,90,102,10,heart_atrium_right,0,0
33666,90,102,49,heart_atrium_right,0,0
33667,90,102,50,heart_atrium_right,0,0
33668,90,103,10,heart_atrium_right,0,0
33669,90,103,49,heart_atrium_right,0,0
33670,90,103,50,heart_atrium_right,0,0
33671,90,104,10,heart_atrium_right,0,0
33672,90,104,49,heart_atrium_right,0,0
33673,90,104,50,heart_atrium_right,0,0
33674,90,105,11,heart_atrium_right,0,0
33675,90,105,49,heart_atrium_right,0,0
33676,90,106,11,heart_atrium_right,0,0
33677,90,106,48,heart_atrium_right,0,0
33678,90,106,49,heart_atrium_right,0,0
33679,90,107,11,heart_atrium_right,0,0
33680,90,107,47,heart_atrium_right,0,0
33681,90,107,48,heart_atrium_right,0,0
33682,90,108,12,heart_atrium_right,0,0
33683,90,108,46,heart_atrium_right,0,0
33684,90,108,47,heart_atrium_right,0,0
33685,90,109,12,heart_atrium_right,0,0
33686,90,109,45,heart_atrium_right,0,0
33687,90,109,46,heart_atrium_right,0,0
33688,90,110,13,heart_atrium_right,0,0
33689,90,110,43,heart_atrium_right,0,0
33690,90,110,44,heart_atrium_right,0,0
33691,90,111,14,heart_atrium_right,0,0
33692,90,111,15,heart_atrium_right,0,0
33693,90,111,41,heart_atrium_right,0,0
33694,90,111,42,heart_atrium_right,0,0
33695,90,112,16,heart_atrium_right,0,0
33696,90,112,17,heart_atrium_right,0,0
33697,90,112,38,heart_atrium_right,0,0
33698,90,112,39,heart_atrium_right,0,0
33699,90,112,40,heart_atrium_right,0,0
33700,90,113,18,heart_atrium_right,0,0
33701,90,113,19,heart_atrium_right,0,0
33702,90,113,20,heart_atrium_right,0,0
33703,90,113,34,heart_atrium_right,0,0
33704,90,113,35,heart_atrium_right,0,0
33705,90,113,36,heart_atrium_right,0,0
33706,90,113,37,heart_atrium_right,0,0
33707,90,114,21,heart_atrium_right,0,0
33708,90,114,22,heart_atrium_right,0,0
33709,90,114,23,heart_atrium_right,0,0
33710,90,114,24,heart_atrium_right,0,0
33711,90,114,29,heart_atrium_right,0,0
33712,90,114,30,heart_atrium_right,0,0
33713,90,114,31,heart_atrium_right,0,0
33714,90,114,32,heart_atrium_right,0,0
33715,90,114,33,heart_atrium_right,0,0
33716,90,115,25,heart_atrium_right,0,0
33717,90,115,26,heart_atrium_right,0,0
33718,90,115,27,heart_atrium_right,0,0
33719,90,115,28,heart_atrium_right,0,0
33720,91,75,19,heart_atrium_right,0,0
33721,91,75,20,heart_atrium_right,0,0
33722,91,75,21,heart_atrium_right,0,0
33723,91,75,22,heart_atrium_right,0,0
33724,91,75,23,heart_atrium_right,0,0
33725,91,75,24,heart_atrium_right,0,0
33726,91,75,25,heart_atrium_right,0,0
33727,91,75,26,heart_atrium_right,0,0
33728,91,76,16,heart_atrium_right,0,0
33729,91,76,17,heart_atrium_right,0,0
33730,91,76,18,heart_atrium_right,0,0
33731,91,76,27,heart_atrium_right,0,0
33732,91,76,28,heart_atrium_right,0,0
33733,91,76,29,heart_atrium_right,0,0
33734,91,76,30,heart_atrium_right,0,0
33735,91,76,31,heart_atrium_right,0,0
33736,91,76,32,heart_atrium_right,0,0
33737,91,76,33,heart_atrium_right,0,0
33738,91,77,14,heart_atrium_right,0,0
33739,91,77,15,heart_atrium_right,0,0
33740,91,77,34,heart_atrium_right,0,0
33741,91,77,35,heart_atrium_right,0,0
33742,91,78,13,heart_atrium_right,0,0
33743,91,78,36,heart_atrium_right,0,0
33744,91,79,13,heart_atrium_right,0,0
33745,91,79,37,heart_atrium_right,0,0
33746,91,80,12,heart_atrium_right,0,0
33747,91,80,38,heart_atrium_right,0,0
33748,91,81,12,heart_atrium_right,0,0
33749,91,81,39,heart_atrium_right,0,0
33750,91,82,12,heart_atrium_right,0,0
33751,91,82,40,heart_atrium_right,0,0
33752,91,82,41,heart_atrium_right,0,0
33753,91,83,11,heart_atrium_right,0,0
33754,91,83,42,heart_atrium_right,0,0
33755,91,84,11,heart_atrium_right,0,0
33756,91,84,43,heart_atrium_right,0,0
33757,91,85,11,heart_atrium_right,0,0
33758,91,85,44,heart_atrium_right,0,0
33759,91,86,11,heart_atrium_right,0,0
33760,91,86,45,heart_atrium_right,0,0
33761,91,87,11,heart_atrium_right,0,0
33762,91,87,46,heart_atrium_right,0,0
33763,91,88,11,heart_atrium_right,0,0
33764,91,88,46,heart_atrium_right,0,0
33765,91,88,47,heart_atrium_right,0,0
33766,91,89,11,heart_atrium_right,0,0
33767,91,89,47,heart_atrium_right,0,0
33768,91,90,11,heart_atrium_right,0,0
33769,91,90,47,heart_atrium_right,0,0
33770,91,91,11,heart_atrium_right,0,0
33771,91,91,47,heart_atrium_right,0,0
33772,91,91,48,heart_atrium_right,0,0
33773,91,92,11,heart_atrium_right,0,0
33774,91,92,48,heart_atrium_right,0,0
33775,91,93,10,heart_atrium_right,0,0
33776,91,93,48,heart_atrium_right,0,0
33777,91,94,10,heart_atrium_right,0,0
33778,91,94,48,heart_atrium_right,0,0
33779,91,94,49,heart_atrium_right,0,0
33780,91,95,10,heart_atrium_right,0,0
33781,91,95,49,heart_atrium_right,0,0
33782,91,96,9,heart_atrium_right,0,0
33783,91,96,49,heart_atrium_right,0,0
33784,91,96,50,heart_atrium_right,0,0
33785,91,97,9,heart_atrium_right,0,0
33786,91,97,50,heart_atrium_right,0,0
33787,91,98,9,heart_atrium_right,0,0
33788,91,98,50,heart_atrium_right,0,0
33789,91,99,9,heart_atrium_right,0,0
33790,91,99,50,heart_atrium_right,0,0
33791,91,99,51,heart_atrium_right,0,0
33792,91,100,9,heart_atrium_right,0,0
33793,91,100,51,heart_atrium_right,0,0
33794,91,101,9,heart_atrium_right,0,0
33795,91,101,51,heart_atrium_right,0,0
33796,91,102,9,heart_atrium_right,0,0
33797,91,102,51,heart_atrium_right,0,0
33798,91,103,9,heart_atrium_right,0,0
33799,91,103,51,heart_atrium_right,0,0
33800,91,103,52,heart_atrium_right,0,0
33801,91,104,10,heart_atrium_right,0,0
33802,91,104,51,heart_atrium_right,0,0
33803,91,104,52,heart_atrium_right,0,0
33804,91,105,10,heart_atrium_right,0,0
33805,91,105,50,heart_atrium_right,0,0
33806,91,105,51,heart_atrium_right,0,0
33807,91,105,52,heart_atrium_right,0,0
33808,91,106,10,heart_atrium_right,0,0
33809,91,106,50,heart_atrium_right,0,0
33810,91,106,51,heart_atrium_right,0,0
33811,91,106,52,heart_atrium_right,0,0
33812,91,106,53,heart_atrium_right,0,0
33813,91,107,11,heart_atrium_right,0,0
33814,91,107,49,heart_atrium_right,0,0
33815,91,107,50,heart_atrium_right,0,0
33816,91,107,51,heart_atrium_right,0,0
33817,91,107,52,heart_atrium_right,0,0
33818,91,107,53,heart_atrium_right,0,0
33819,91,108,11,heart_atrium_right,0,0
33820,91,108,48,heart_atrium_right,0,0
33821,91,108,49,heart_atrium_right,0,0
33822,91,108,50,heart_atrium_right,0,0
33823,91,108,51,heart_atrium_right,0,0
33824,91,108,52,heart_atrium_right,0,0
33825,91,108,53,heart_atrium_right,0,0
33826,91,108,54,heart_atrium_right,0,0
33827,91,109,12,heart_atrium_right,0,0
33828,91,109,47,heart_atrium_right,0,0
33829,91,109,48,heart_atrium_right,0,0
33830,91,109,49,heart_atrium_right,0,0
33831,91,109,50,heart_atrium_right,0,0
33832,91,109,51,heart_atrium_right,0,0
33833,91,109,52,heart_atrium_right,0,0
33834,91,109,53,heart_atrium_right,0,0
33835,91,109,54,heart_atrium_right,0,0
33836,91,109,55,heart_atrium_right,0,0
33837,91,109,56,heart_atrium_right,0,0
33838,91,109,57,heart_atrium_right,0,0
33839,91,109,58,heart_atrium_right,0,0
33840,91,109,59,heart_atrium_right,0,0
33841,91,109,60,heart_atrium_right,0,0
33842,91,109,61,heart_atrium_right,0,0
33843,91,110,13,heart_atrium_right,0,0
33844,91,110,45,heart_atrium_right,0,0
33845,91,110,46,heart_atrium_right,0,0
33846,91,110,47,heart_atrium_right,0,0
33847,91,110,48,heart_atrium_right,0,0
33848,91,110,49,heart_atrium_right,0,0
33849,91,110,50,heart_atrium_right,0,0
33850,91,110,51,heart_atrium_right,0,0
33851,91,110,52,heart_atrium_right,0,0
33852,91,110,53,heart_atrium_right,0,0
33853,91,110,54,heart_atrium_right,0,0
